id,"code","name","definition","contains_id/id","level","comments","is_active","source_id/id","system"
serv_type_1,"1","Adoption/Permanent Care Info/Support","Adoption & permanent care information/support","","","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_310008001,"310008001","Audiological screening service","Audiological screening service (qualifier value)","310004004","3","","","base.snomed","http://snomed.info"
serv_type_310011000,"310011000","Aural rehabilitation service","Aural rehabilitation service (qualifier value)","310004004","3","","","base.snomed","http://snomed.info"
serv_type_310005003,"310005003","Diagnostic audiology service","Diagnostic audiology service (qualifier value)","310004004","3","","","base.snomed","http://snomed.info"
serv_type_310023006,"310023006","Radiotherapy service","Radiotherapy service (qualifier value)","310022001","3","","","base.snomed","http://snomed.info"
serv_type_310027007,"310027007","Mental health counseling service","Mental health counseling service (qualifier value)","310026003","3","","","base.snomed","http://snomed.info"
serv_type_310033003,"310033003","Adult intensive care service","Adult intensive care service (qualifier value)","310032008","3","","","base.snomed","http://snomed.info"
serv_type_310034009,"310034009","Pediatric intensive care service","Pediatric intensive care service (qualifier value)","310032008","3","","","base.snomed","http://snomed.info"
serv_type_310061009,"310061009","Gynecology service","Gynecology service (qualifier value)","310060005","3","","","base.snomed","http://snomed.info"
serv_type_310063007,"310063007","Obstetrics service","Obstetrics service (qualifier value)","310060005","3","","","base.snomed","http://snomed.info"
serv_type_3551000175105,"3551000175105","Reproductive service","Reproductive service (qualifier value)","310060005","3","","","base.snomed","http://snomed.info"
serv_type_3841000175105,"3841000175105","Adolescent medicine service","","310066004","3","","","base.snomed","http://snomed.info"
serv_type_310067008,"310067008","Community pediatric service","Community pediatric service (qualifier value)","310066004","3","","","base.snomed","http://snomed.info"
serv_type_449591000124102,"449591000124102","Neonatal intensive care service","","310066004","3","","","base.snomed","http://snomed.info"
serv_type_3741000175102,"3741000175102","Newborn service","","310066004","3","","","base.snomed","http://snomed.info"
serv_type_3751000175100,"3751000175100","Pediatric emergency medical service","Pediatric emergency medical service (qualifier value)","310066004","3","","","base.snomed","http://snomed.info"
serv_type_3761000175103,"3761000175103","Pediatric endocrinology service","Pediatric endocrinology service (qualifier value)","310066004","3","","","base.snomed","http://snomed.info"
serv_type_3771000175106,"3771000175106","Pediatric gastroenterology service","Pediatric gastroenterology service (qualifier value)","310066004","3","","","base.snomed","http://snomed.info"
serv_type_3781000175109,"3781000175109","Pediatric infectious disease service","Pediatric infectious disease service (qualifier value)","310066004","3","","","base.snomed","http://snomed.info"
serv_type_310034009,"310034009","Pediatric intensive care service","Pediatric intensive care service (qualifier value)","310066004","3","","","base.snomed","http://snomed.info"
serv_type_3791000175107,"3791000175107","Pediatric nephrology service","Pediatric nephrology service (qualifier value)","310066004","3","","","base.snomed","http://snomed.info"
serv_type_310068003,"310068003","Pediatric neurology service","Pediatric neurology service (qualifier value)","310066004","3","","","base.snomed","http://snomed.info"
serv_type_310069006,"310069006","Pediatric oncology service","Pediatric oncology service (qualifier value)","310066004","3","","","base.snomed","http://snomed.info"
serv_type_3801000175108,"3801000175108","Pediatric pulmonology service","Pediatric pulmonology service (qualifier value)","310066004","3","","","base.snomed","http://snomed.info"
serv_type_310070007,"310070007","Special care baby service","Special care baby service (qualifier value)","310066004","3","","","base.snomed","http://snomed.info"
serv_type_310072004,"310072004","Acute pain service","Acute pain service (qualifier value)","310071006","3","","","base.snomed","http://snomed.info"
serv_type_395086005,"395086005","Community specialist palliative care","Community specialist palliative care (qualifier value)","310073009","3","","","base.snomed","http://snomed.info"
serv_type_395092004,"395092004","Specialist palliative care","Specialist palliative care (qualifier value)","310073009","3","","","base.snomed","http://snomed.info"
serv_type_708183009,"708183009","Anatomic pathology service","Anatomic pathology service (qualifier value)","310074003","3","","","base.snomed","http://snomed.info"
serv_type_708184003,"708184003","Clinical pathology service","Clinical pathology service (qualifier value)","310074003","3","","","base.snomed","http://snomed.info"
serv_type_708180007,"708180007","Dermatopathology service","Dermatopathology service (qualifier value)","310074003","3","","","base.snomed","http://snomed.info"
serv_type_706901001,"706901001","Bacteriology service","Bacteriology service (qualifier value)","310078000","3","","","base.snomed","http://snomed.info"
serv_type_706903003,"706903003","Mycobacteriology service","Mycobacteriology service (qualifier value)","310078000","3","","","base.snomed","http://snomed.info"
serv_type_706902008,"706902008","Mycology service","Mycology service (qualifier value)","310078000","3","","","base.snomed","http://snomed.info"
serv_type_706900000,"706900000","Parasitology service","Parasitology service (qualifier value)","310078000","3","","","base.snomed","http://snomed.info"
serv_type_708185002,"708185002","Virology service","Virology service (qualifier value)","310078000","3","","","base.snomed","http://snomed.info"
serv_type_310082003,"310082003","Arts therapy services","Arts therapy services (qualifier value)","310081005","3","","","base.snomed","http://snomed.info"
serv_type_310099002,"310099002","Child physiotherapy service","Child physiotherapy service (qualifier value)","310081005","3","","","base.snomed","http://snomed.info"
serv_type_722170006,"722170006","Chiropractic service","Chiropractic service (qualifier value)","310081005","3","","","base.snomed","http://snomed.info"
serv_type_699650006,"699650006","Community based physiotherapy service","Community based physiotherapy service (qualifier value)","310081005","3","","","base.snomed","http://snomed.info"
serv_type_310090003,"310090003","Dietetics service","Dietetics service (qualifier value)","310081005","3","","","base.snomed","http://snomed.info"
serv_type_705150003,"705150003","Domiciliary physiotherapy service","Domiciliary physiotherapy service (qualifier value)","310081005","3","","","base.snomed","http://snomed.info"
serv_type_310093001,"310093001","Occupational therapy service","Occupational therapy service (qualifier value)","310081005","3","","","base.snomed","http://snomed.info"
serv_type_310105000,"310105000","Optometry service","Optometry service (qualifier value)","310081005","3","","","base.snomed","http://snomed.info"
serv_type_310106004,"310106004","Orthoptics service","Orthoptics service (qualifier value)","310081005","3","","","base.snomed","http://snomed.info"
serv_type_310109006,"310109006","Orthotics service","Orthotics service (qualifier value)","310081005","3","","","base.snomed","http://snomed.info"
serv_type_722140001,"722140001","Physiotherapy service","Physiotherapy service (qualifier value) aka physical therapy service","310081005","3","","","base.snomed","http://snomed.info"
serv_type_310100005,"310100005","Play therapy service","Play therapy service (qualifier value)","310081005","3","","","base.snomed","http://snomed.info"
serv_type_310087009,"310087009","Podiatry service","Podiatry service (qualifier value)","310081005","3","","","base.snomed","http://snomed.info"
serv_type_310101009,"310101009","Speech and language therapy service","Speech and language therapy service (qualifier value)","310081005","3","","","base.snomed","http://snomed.info"
serv_type_310112009,"310112009","Surgical fitting service","Surgical fitting service (qualifier value)","310081005","3","","","base.snomed","http://snomed.info"
serv_type_310131003,"310131003","Community rehabilitation service","Community rehabilitation service (qualifier value)","310129007","3","","","base.snomed","http://snomed.info"
serv_type_310130002,"310130002","Head injury rehabilitation service","Head injury rehabilitation service (qualifier value)","310129007","3","","","base.snomed","http://snomed.info"
serv_type_2461000175101,"2461000175101","Pulmonary rehabilitation service","Pulmonary rehabilitation service (qualifier value)","310129007","3","","","base.snomed","http://snomed.info"
serv_type_310133000,"310133000","Swallow clinic","Swallow clinic (qualifier value)","310129007","3","","","base.snomed","http://snomed.info"
serv_type_310132005,"310132005","Young disabled service","Young disabled service (qualifier value)","310129007","3","","","base.snomed","http://snomed.info"
serv_type_310139001,"310139001","Breast surgery service","Breast surgery service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310113004,"310113004","Cardiothoracic surgery service","Cardiothoracic surgery service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310143002,"310143002","Dental surgery service","Dental surgery service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310149003,"310149003","Ear, nose and throat service","Ear, nose and throat service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310150003,"310150003","Endocrine surgery service","Endocrine surgery service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310151004,"310151004","Gastrointestinal surgery service","Gastrointestinal surgery service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310156009,"310156009","General surgical service","General surgical service (qualifier value)","310138009","3","A service of medicine focused on restoring health and functional abilities after acute illness or injury.","","base.snomed","http://snomed.info"
serv_type_310157000,"310157000","Hand surgery service","Hand surgery service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310158005,"310158005","Hepatobiliary surgical service","Hepatobiliary surgical service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310159002,"310159002","Neurosurgical service","Neurosurgical service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310160007,"310160007","Ophthalmology service","Ophthalmology service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310161006,"310161006","Orthopedic service","Orthopedic service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310162004,"310162004","Pancreatic surgery service","Pancreatic surgery service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310163009,"310163009","Pediatric surgical service","Pediatric surgical service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310164003,"310164003","Plastic surgery service","Plastic surgery service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_699478002,"699478002","Surgical oncology service","Surgical oncology service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310165002,"310165002","Transplant surgery service","Transplant surgery service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310166001,"310166001","Trauma surgery service","Trauma surgery service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310167005,"310167005","Urology service","Urology service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_310168000,"310168000","Vascular surgery service","Vascular surgery service (qualifier value)","310138009","3","","","base.snomed","http://snomed.info"
serv_type_408452007,"408452007","Behavioral intervention team","Behavioral intervention team (qualifier value)","408458006","3","","","base.snomed","http://snomed.info"
serv_type_408451000,"408451000","Community learning disabilities team","Community learning disabilities team (qualifier value)","408458006","3","","","base.snomed","http://snomed.info"
serv_type_310116007,"310116007","Psychiatry service","Psychiatry service (qualifier value)","708168004","3","","","base.snomed","http://snomed.info"
serv_type_310123008,"310123008","Psychology service","Psychology service (qualifier value)","708168004","3","","","base.snomed","http://snomed.info"
serv_type_310124002,"310124002","Psychotherapy service","Psychotherapy service (qualifier value)","708168004","3","","","base.snomed","http://snomed.info"
serv_type_310128004,"310128004","Computerized tomography service","Computerized tomography service (qualifier value)","708175003","3","","","base.snomed","http://snomed.info"
serv_type_310127009,"310127009","Magnetic resonance imaging service","Magnetic resonance imaging service (qualifier value)","708175003","3","","","base.snomed","http://snomed.info"
serv_type_310125001,"310125001","Radiology service","Radiology service (qualifier value)","708175003","3","","","base.snomed","http://snomed.info"
serv_type_310169008,"310169008","Ultrasonography service","Ultrasonography service (qualifier value)","708175003","3","","","base.snomed","http://snomed.info"
serv_type_714089006,"714089006","Community midwifery service","Community midwifery service (qualifier value)","714088003","3","","","base.snomed","http://snomed.info"
serv_type_310006002,"310006002","Adult diagnostic audiology service","Adult diagnostic audiology service (qualifier value)","310005003","4","","","base.snomed","http://snomed.info"
serv_type_310007006,"310007006","Pediatric diagnostic audiology service","Pediatric diagnostic audiology service (qualifier value)","310005003","4","","","base.snomed","http://snomed.info"
serv_type_310010004,"310010004","Distraction test audiological screening service","Distraction test audiological screening service (qualifier value)","310008001","4","","","base.snomed","http://snomed.info"
serv_type_310009009,"310009009","Neonatal audiological screening service","Neonatal audiological screening service (qualifier value)","310008001","4","","","base.snomed","http://snomed.info"
serv_type_310021008,"310021008","Assistive listening device service","Assistive listening device service (qualifier value)","310011000","4","","","base.snomed","http://snomed.info"
serv_type_310012007,"310012007","Cochlear implant service","Cochlear implant service (qualifier value)","310011000","4","","","base.snomed","http://snomed.info"
serv_type_310015009,"310015009","Hearing aid service","Hearing aid service (qualifier value)","310011000","4","","","base.snomed","http://snomed.info"
serv_type_310020009,"310020009","Hearing therapy service","Hearing therapy service (qualifier value)","310011000","4","","","base.snomed","http://snomed.info"
serv_type_310018006,"310018006","Speech-reading training service","Speech-reading training service (qualifier value)","310011000","4","","","base.snomed","http://snomed.info"
serv_type_310019003,"310019003","Tinnitus management service","Tinnitus management service (qualifier value)","310011000","4","","","base.snomed","http://snomed.info"
serv_type_310062002,"310062002","Pregnancy termination service","Pregnancy termination service (qualifier value)","310061009","4","","","base.snomed","http://snomed.info"
serv_type_2451000175103,"2451000175103","Perinatology service","Perinatology service (qualifier value)","310063007","4","","","base.snomed","http://snomed.info"
serv_type_310083008,"310083008","Art therapy service","Art therapy service (qualifier value)","310082003","4","","","base.snomed","http://snomed.info"
serv_type_310084002,"310084002","Dance therapy service","Dance therapy service (qualifier value)","310082003","4","","","base.snomed","http://snomed.info"
serv_type_310085001,"310085001","Drama therapy service","Drama therapy service (qualifier value)","310082003","4","","","base.snomed","http://snomed.info"
serv_type_310086000,"310086000","Music therapy service","Music therapy service (qualifier value)","310082003","4","","","base.snomed","http://snomed.info"
serv_type_310088004,"310088004","Community-based podiatry service","Community-based podiatry service (qualifier value)","310087009","4","","","base.snomed","http://snomed.info"
serv_type_310089007,"310089007","Hospital-based podiatry service","Hospital-based podiatry service (qualifier value)","310087009","4","","","base.snomed","http://snomed.info"
serv_type_310091004,"310091004","Community-based dietetics service","Community-based dietetics service (qualifier value)","310090003","4","","","base.snomed","http://snomed.info"
serv_type_310092006,"310092006","Hospital-based dietetics service","Hospital-based dietetics service (qualifier value)","310090003","4","","","base.snomed","http://snomed.info"
serv_type_310094007,"310094007","Community-based occupational therapy service","Community-based occupational therapy service (qualifier value)","310093001","4","","","base.snomed","http://snomed.info"
serv_type_310096009,"310096009","Hospital-based occupational therapy service","Hospital-based occupational therapy service (qualifier value)","310093001","4","","","base.snomed","http://snomed.info"
serv_type_310104001,"310104001","Child speech and language therapy service","Child speech and language therapy service (qualifier value)","310101009","4","","","base.snomed","http://snomed.info"
serv_type_310102002,"310102002","Community-based speech and language therapy service","Community-based speech and language therapy service (qualifier value)","310101009","4","","","base.snomed","http://snomed.info"
serv_type_310103007,"310103007","Hospital-based speech and language therapy service","Hospital-based speech and language therapy service (qualifier value)","310101009","4","","","base.snomed","http://snomed.info"
serv_type_310111002,"310111002","Community orthotics service","Community orthotics service (qualifier value)","310109006","4","","","base.snomed","http://snomed.info"
serv_type_310110001,"310110001","Hospital orthotics service","Hospital orthotics service (qualifier value)","310109006","4","","","base.snomed","http://snomed.info"
serv_type_310114005,"310114005","Community surgical fitting service","Community surgical fitting service (qualifier value)","310112009","4","","","base.snomed","http://snomed.info"
serv_type_310113004,"310113004","Hospital surgical fitting service","Hospital surgical fitting service (qualifier value)","310112009","4","","","base.snomed","http://snomed.info"
serv_type_310142007,"310142007","Cardiac surgery service","Cardiac surgery service (qualifier value)","310113004","4","","","base.snomed","http://snomed.info"
serv_type_310141000,"310141000","Thoracic surgery service","Thoracic surgery service (qualifier value)","310113004","4","","","base.snomed","http://snomed.info"
serv_type_310117003,"310117003","Child and adolescent psychiatry service","Child and adolescent psychiatry service (qualifier value)","310116007","4","","","base.snomed","http://snomed.info"
serv_type_310118008,"310118008","Forensic psychiatry service","Forensic psychiatry service (qualifier value)","310116007","4","","","base.snomed","http://snomed.info"
serv_type_310119000,"310119000","Liaison psychiatry service","Liaison psychiatry service (qualifier value)","310116007","4","","","base.snomed","http://snomed.info"
serv_type_310120006,"310120006","Mental handicap psychiatry service","Mental handicap psychiatry service (qualifier value)","310116007","4","","","base.snomed","http://snomed.info"
serv_type_310121005,"310121005","Psychogeriatric service","Psychogeriatric service (qualifier value)","310116007","4","","","base.snomed","http://snomed.info"
serv_type_310122003,"310122003","Rehabilitation psychiatry service","Rehabilitation psychiatry service (qualifier value)","310116007","4","","","base.snomed","http://snomed.info"
serv_type_310126000,"310126000","Breast screening service","Breast screening service (qualifier value)","310125001","4","","","base.snomed","http://snomed.info"
serv_type_708174004,"708174004","Interventional radiology service","Interventional radiology service (qualifier value)","310125001","4","","","base.snomed","http://snomed.info"
serv_type_310144008,"310144008","General dental surgery service","General dental surgery service (qualifier value)","310143002","4","","","base.snomed","http://snomed.info"
serv_type_710028007,"710028007","Maxillofacial surgery service","Maxillofacial surgery service (qualifier value)","310143002","4","","","base.snomed","http://snomed.info"
serv_type_310145009,"310145009","Oral surgery service","Oral surgery service (qualifier value)","310143002","4","","","base.snomed","http://snomed.info"
serv_type_310146005,"310146005","Orthodontics service","Orthodontics service (qualifier value)","310143002","4","","","base.snomed","http://snomed.info"
serv_type_310147001,"310147001","Pediatric dentistry service","Pediatric dentistry service (qualifier value)","310143002","4","","","base.snomed","http://snomed.info"
serv_type_310148006,"310148006","Restorative dentistry service","Restorative dentistry service (qualifier value)","310143002","4","","","base.snomed","http://snomed.info"
serv_type_310155008,"310155008","Colorectal surgery service","Colorectal surgery service (qualifier value)","310151004","4","","","base.snomed","http://snomed.info"
serv_type_310152006,"310152006","General gastrointestinal surgery service","General gastrointestinal surgery service (qualifier value)","310151004","4","","","base.snomed","http://snomed.info"
serv_type_310153001,"310153001","Upper gastrointestinal surgery service","Upper gastrointestinal surgery service (qualifier value)","310151004","4","","","base.snomed","http://snomed.info"
serv_type_708172000,"708172000","Cardiac ultrasound service","Cardiac ultrasound service (qualifier value)","310169008","4","","","base.snomed","http://snomed.info"
serv_type_708173005,"708173005","Obstetric ultrasound service","Obstetric ultrasound service (qualifier value)","310169008","4","","","base.snomed","http://snomed.info"
serv_type_708171007,"708171007","Vascular ultrasound service","Vascular ultrasound service (qualifier value)","310169008","4","","","base.snomed","http://snomed.info"
serv_type_708182004,"708182004","Histology service","Histology service (qualifier value)","708183009","4","","","base.snomed","http://snomed.info"
serv_type_310079008,"310079008","Neuropathology service","Neuropathology service (qualifier value)","708183009","4","","","base.snomed","http://snomed.info"
serv_type_708187005,"708187005","Surgical pathology service","Surgical pathology service (qualifier value)","708183009","4","","","base.snomed","http://snomed.info"
serv_type_711332004,"711332004","Allergy service","Allergy service (qualifier value)","708184003","4","","","base.snomed","http://snomed.info"
serv_type_708194008,"708194008","Blood bank service","Blood bank service (qualifier value)","708184003","4","","","base.snomed","http://snomed.info"
serv_type_310076001,"310076001","Clinical biochemistry service","Clinical biochemistry service (qualifier value)","708184003","4","","","base.snomed","http://snomed.info"
serv_type_708193002,"708193002","Coagulation service","Coagulation service (qualifier value)","708184003","4","","","base.snomed","http://snomed.info"
serv_type_310200001,"310200001","Cytology service","Cytology service (qualifier value)","708184003","4","","","base.snomed","http://snomed.info"
serv_type_708196005,"708196005","Hematology service","Hematology service (qualifier value)","708184003","4","","","base.snomed","http://snomed.info"
serv_type_708190004,"708190004","Immunology service","Immunology service (qualifier value)","708184003","4","","","base.snomed","http://snomed.info"
serv_type_708179009,"708179009","Molecular pathology service","Molecular pathology service (qualifier value)","708184003","4","","","base.snomed","http://snomed.info"
serv_type_708188000,"708188000","Serology service","Serology service (qualifier value)","708184003","4","","","base.snomed","http://snomed.info"
serv_type_708191000,"708191000","Toxicology service","Toxicology service (qualifier value)","708184003","4","","","base.snomed","http://snomed.info"
serv_type_310098005,"310098005","Hospital-based physiotherapy service","Hospital-based physiotherapy service (qualifier value)","722140001","4","","","base.snomed","http://snomed.info"
serv_type_310013002,"310013002","Adult cochlear implant service","Adult cochlear implant service (qualifier value)","310012007","5","","","base.snomed","http://snomed.info"
serv_type_310014008,"310014008","Pediatric cochlear implant service","Pediatric cochlear implant service (qualifier value)","310012007","5","","","base.snomed","http://snomed.info"
serv_type_310016005,"310016005","Adult hearing aid service","Adult hearing aid service (qualifier value)","310015009","5","","","base.snomed","http://snomed.info"
serv_type_310017001,"310017001","Pediatric hearing aid service","Pediatric hearing aid service (qualifier value)","310015009","5","","","base.snomed","http://snomed.info"
serv_type_310095008,"310095008","Social services occupational therapy service","Social services occupational therapy service (qualifier value)","310094007","5","","","base.snomed","http://snomed.info"
