"id","contains_ids/id","level","comments","is_active","source_id/id","system"
hc_base.subs_code_438004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_75062000_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_77322005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_24824005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_33797004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112004009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_59072005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_75239008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_34690002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_82444001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_231008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_35499002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_50096006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_88832004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_48102008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_81625003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_10162002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_61529006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_19734009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112012001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_61617007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_70588005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_38410000_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112013006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_79862007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_87336008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_80506001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_68826003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_21736009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_7670009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_42242004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_26753001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_15379004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_6107003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_42342002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_7868003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_74330004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_9223007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_11873004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_90943007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_35651008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_3775005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_69095004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_28589001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_4047009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_45717000_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_36066004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_2130007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_46978001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112008007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_80839009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_7938006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_77586007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_259473005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_67903006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_56025006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_82227003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_47773007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_74526001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_25454002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_17255004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_84771001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_25745004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_42885000_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_91205007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_54163003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_29412007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_83539004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_39383000_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_65480002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_259519002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_50073006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_54939005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_48931006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_90872007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_21309005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112005005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_30487006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_74271008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_89256002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_68144009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_54506001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_31862000_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_36494004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_69553003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_74997008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_9024005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_75284005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_60943003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_78175001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_21495005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_68484005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_41126002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_4239003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_44517008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_52380007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_48605006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_19007004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_36372008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_76728001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_62027004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_51389006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_55325007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_6644004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_78744001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_259317001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_55443005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_40235007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_77829008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_23989008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_63028001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_82100006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_259318006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_81243007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_7716001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_67994008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_3463001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_32826004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_82846008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_16103004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_24544007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_5339008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_90644003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_87624008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_75850003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_14148002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_25111003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_31328009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_17997004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_5927005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_259319003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_89364006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_259479009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_88689003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112010009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_34659004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_5813001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_60344001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_58441006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_70198008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_17730006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_52740000_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_79625008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_69814000_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_12426001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112014000_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_48095002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_29842002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_34793007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112011008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_29900000_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_13305006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_49702009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_30109002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_16729006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_33566000_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_16270009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_30734007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112003003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_18622001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_963005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_66043008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_56702000_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_62167001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_51824007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_40879004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_27610002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_86878003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_64806009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_61467006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_16202002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_26258006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_56523008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_60418000_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_25234001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_85482002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_48282004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_78346001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_49543007_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_14976009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_28356000_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_90960002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_40942003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_62301006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_13134008_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_32830001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_18633003_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_22018004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_34302005_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_21438009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_23847001_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_30395009_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_71032002_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_60976004_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_3776006_hc_vs_substance_code,"hc_base.subs_code_129919009","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_6469006_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_130079004_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_7280004_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_130004008_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_129947008_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_130177000_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_130137008_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_130172006_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_84006004_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_129937005_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_130062005_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_74868009_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_15234000_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_130114002_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_74690007_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_130140008_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_130135000_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_129924007_hc_vs_substance_code,"hc_base.subs_code_68101005","6",,,"base.snomed","http://snomed.info"
hc_base.subs_code_56282004_hc_vs_substance_code,"hc_base.subs_code_129924007","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_8953001_hc_vs_substance_code,"hc_base.subs_code_129924007","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_31395003_hc_vs_substance_code,"hc_base.subs_code_129924007","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_72625007_hc_vs_substance_code,"hc_base.subs_code_129924007","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_35293003_hc_vs_substance_code,"hc_base.subs_code_129924007","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_75368007_hc_vs_substance_code,"hc_base.subs_code_129924007","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_57880005_hc_vs_substance_code,"hc_base.subs_code_129924007","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_61566000_hc_vs_substance_code,"hc_base.subs_code_129924007","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_130027000_hc_vs_substance_code,"hc_base.subs_code_129924007","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_7008002_hc_vs_substance_code,"hc_base.subs_code_129924007","7",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_89336001_hc_vs_substance_code,"hc_base.subs_code_129924007","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_16045004_hc_vs_substance_code,"hc_base.subs_code_129924007","7",,,"base.snomed","http://snomed.info"
hc_base.subs_code_87901004_hc_vs_substance_code,"hc_base.subs_code_129924007","7",,,"base.snomed","http://snomed.info"
