id,"code","name","definition","contains_id/id","level","comments","is_active","source_id/id","system"
hc_base.part_role_158996009,"158996009","State enrolled nurse (occupation)","State enrolled nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_158997000,"158997000","District nurse (occupation)","District nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_158998005,"158998005","Private nurse (occupation)","Private nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_158999002,"158999002","Community midwife (occupation)","Community midwife (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159000000,"159000000","Health visitor (occupation)","Health visitor (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159001001,"159001001","Clinic nurse (occupation)","Clinic nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159002008,"159002008","Practice nurse (occupation)","Practice nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159003003,"159003003","School nurse (occupation)","School nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159004009,"159004009","Nurse - teaching","Nurse - teaching","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159005005,"159005005","Student nurse (occupation)","Student nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159006006,"159006006","Dental nurse (occupation)","Dental nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159007002,"159007002","Community pediatric nurse (occupation)","Community pediatric nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159010009,"159010009","Hospital pharmacist (occupation)","Hospital pharmacist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159011008,"159011008","Retail pharmacist (occupation)","Retail pharmacist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159012001,"159012001","Industrial pharmacist (occupation)","Industrial pharmacist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159013006,"159013006","Pharmaceutical officer H.A. (occupation)","Pharmaceutical officer H.A. (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159014000,"159014000","Trainee pharmacist (occupation)","Trainee pharmacist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159016003,"159016003","Medical radiographer (occupation)","Medical radiographer (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159017007,"159017007","Diagnostic radiographer (occupation)","Diagnostic radiographer (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159018002,"159018002","Therapeutic radiographer (occupation)","Therapeutic radiographer (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159019005,"159019005","Trainee radiographer (occupation)","Trainee radiographer (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159021000,"159021000","Ophthalmic optician (occupation)","Ophthalmic optician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159022007,"159022007","Trainee optician (occupation)","Trainee optician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159025009,"159025009","Remedial gymnast (occupation)","Remedial gymnast (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159026005,"159026005","Speech/language therapist (occupation)","Speech/language therapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159027001,"159027001","Orthoptist (occupation)","Orthoptist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159028006,"159028006","Trainee remedial therapist (occupation)","Trainee remedial therapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159033005,"159033005","Dietitian (occupation)","Dietitian (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159034004,"159034004","Podiatrist (occupation)","Podiatrist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159035003,"159035003","Dental auxiliary (occupation)","Dental auxiliary (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159036002,"159036002","Electrocardiogram technician (occupation)","Electrocardiogram technician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159037006,"159037006","Electroencephalogram technician (occupation)","Electroencephalogram technician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159038001,"159038001","Artificial limb fitter (occupation)","Artificial limb fitter (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159039009,"159039009","Audiology technician (occupation)","Audiology technician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159040006,"159040006","Pharmacy technician (occupation)","Pharmacy technician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159041005,"159041005","Trainee medical technician (occupation)","Trainee medical technician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159141008,"159141008","Geneticist (occupation)","Geneticist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_159972006,"159972006","Surgical corset fitter (occupation)","Surgical corset fitter (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_160008000,"160008000","Dental technician (occupation)","Dental technician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224529009,"224529009","Clinical assistant (occupation)","Clinical assistant (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224530004,"224530004","Senior registrar (occupation)","Senior registrar (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224531000,"224531000","Registrar (occupation)","Registrar (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224532007,"224532007","Senior house officer (occupation)","Senior house officer (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224533002,"224533002","Medical officer (occupation)","Medical officer (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224534008,"224534008","Health visitor, nurse/midwife (occupation)","Health visitor, nurse/midwife (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224535009,"224535009","Registered nurse (occupation)","Registered nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224536005,"224536005","Midwifery tutor (occupation)","Midwifery tutor (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224537001,"224537001","Accident and Emergency nurse (occupation)","Accident and Emergency nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224538006,"224538006","Triage nurse (occupation)","Triage nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224540001,"224540001","Community nurse (occupation)","Community nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224541002,"224541002","Nursing continence advisor (occupation)","Nursing continence advisor (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224542009,"224542009","Coronary care nurse (occupation)","Coronary care nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224543004,"224543004","Diabetic nurse (occupation)","Diabetic nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224544005,"224544005","Family planning nurse (occupation)","Family planning nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224545006,"224545006","Care of the elderly nurse (occupation)","Care of the elderly nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224546007,"224546007","Infection control nurse (occupation)","Infection control nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224547003,"224547003","Intensive therapy nurse (occupation)","Intensive therapy nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224548008,"224548008","Learning disabilities nurse (occupation)","Learning disabilities nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224549000,"224549000","Neonatal nurse (occupation)","Neonatal nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224550000,"224550000","Neurology nurse (occupation)","Neurology nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224551001,"224551001","Industrial nurse (occupation)","Industrial nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224552008,"224552008","Oncology nurse (occupation)","Oncology nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224553003,"224553003","Macmillan nurse (occupation)","Macmillan nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224554009,"224554009","Marie Curie nurse (occupation)","Marie Curie nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224555005,"224555005","Pain control nurse (occupation)","Pain control nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224556006,"224556006","Palliative care nurse (occupation)","Palliative care nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224557002,"224557002","Chemotherapy nurse (occupation)","Chemotherapy nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224558007,"224558007","Radiotherapy nurse (occupation)","Radiotherapy nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224559004,"224559004","Recovery nurse (occupation)","Recovery nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224560009,"224560009","Stoma care nurse (occupation)","Stoma care nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224561008,"224561008","Theatre nurse (occupation)","Theatre nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224562001,"224562001","Pediatric nurse (occupation)","Pediatric nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224563006,"224563006","Mental health nurse (occupation)","Mental health nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224564000,"224564000","Community mental health nurse (occupation)","Community mental health nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224565004,"224565004","Renal nurse (occupation)","Renal nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224566003,"224566003","Hemodialysis nurse (occupation)","Hemodialysis nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224567007,"224567007","Tissue viability nurse (occupation)","Tissue viability nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224569005,"224569005","Nurse grade (occupation)","Nurse grade (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224570006,"224570006","Clinical nurse specialist (occupation)","Clinical nurse specialist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224571005,"224571005","Nurse practitioner (occupation)","Nurse practitioner (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224572003,"224572003","Nursing sister (occupation)","Nursing sister (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224573008,"224573008","Charge nurse (occupation)","Charge nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224574002,"224574002","Ward manager (occupation)","Ward manager (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224575001,"224575001","Nursing team leader (occupation)","Nursing team leader (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224576000,"224576000","Nursing assistant (occupation)","Nursing assistant (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224577009,"224577009","Healthcare assistant (occupation)","Healthcare assistant (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224578004,"224578004","Nursery nurse (occupation)","Nursery nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224579007,"224579007","Healthcare service manager (occupation)","Healthcare service manager (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224580005,"224580005","Occupational health service manager (occupation)","Occupational health service manager (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224581009,"224581009","Community nurse manager (occupation)","Community nurse manager (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224583007,"224583007","Behavior therapist (occupation)","Behavior therapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224584001,"224584001","Behavior therapy assistant (occupation)","Behavior therapy assistant (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224585000,"224585000","Drama therapist (occupation)","Drama therapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224586004,"224586004","Domiciliary occupational therapist (occupation)","Domiciliary occupational therapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224587008,"224587008","Occupational therapy helper (occupation)","Occupational therapy helper (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224588003,"224588003","Psychotherapist (occupation)","Psychotherapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224589006,"224589006","Community-based physiotherapist (occupation)","Community-based physiotherapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224590002,"224590002","Play therapist (occupation)","Play therapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224591003,"224591003","Play specialist (occupation)","Play specialist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224592005,"224592005","Play leader (occupation)","Play leader (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224593000,"224593000","Community-based speech/language therapist (occupation)","Community-based speech/language therapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224594006,"224594006","Speech/language assistant (occupation)","Speech/language assistant (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224595007,"224595007","Professional counselor (occupation)","Professional counselor (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224596008,"224596008","Marriage guidance counselor (occupation)","Marriage guidance counselor (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224597004,"224597004","Trained nurse counselor (occupation)","Trained nurse counselor (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224598009,"224598009","Trained social worker counselor (occupation)","Trained social worker counselor (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224599001,"224599001","Trained personnel counselor (occupation)","Trained personnel counselor (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224600003,"224600003","Psychoanalyst (occupation)","Psychoanalyst (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224601004,"224601004","Assistant psychologist (occupation)","Assistant psychologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224602006,"224602006","Community-based podiatrist (occupation)","Community-based podiatrist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224603001,"224603001","Foot care worker (occupation)","Foot care worker (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224604007,"224604007","Audiometrician (occupation)","Audiometrician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224605008,"224605008","Audiometrist (occupation)","Audiometrist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224606009,"224606009","Technical healthcare occupation (occupation)","Technical healthcare occupation (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224607000,"224607000","Occupational therapy technical instructor (occupation)","Occupational therapy technical instructor (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224608005,"224608005","Administrative healthcare staff (occupation)","Administrative healthcare staff (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224609002,"224609002","Complementary health worker (occupation)","Complementary health worker (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224610007,"224610007","Supporting services personnel (occupation)","Supporting services personnel (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224614003,"224614003","Research associate (occupation)","Research associate (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224615002,"224615002","Research nurse (occupation)","Research nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224620002,"224620002","Human aid to communication (occupation)","Human aid to communication (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224621003,"224621003","Palantypist (occupation)","Palantypist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224622005,"224622005","Note taker (occupation)","Note taker (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224623000,"224623000","Cuer (occupation)","Cuer (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224624006,"224624006","Lipspeaker (occupation)","Lipspeaker (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224625007,"224625007","Interpreter for British sign language (occupation)","Interpreter for British sign language (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224626008,"224626008","Interpreter for Signs supporting English (occupation)","Interpreter for Signs supporting English (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_224936003,"224936003","General practitioner locum (occupation)","General practitioner locum (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_225726006,"225726006","Lactation consultant (occupation)","Lactation consultant (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_225727002,"225727002","Midwife counselor (occupation)","Midwife counselor (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_265937000,"265937000","Nursing occupation (occupation)","Nursing occupation (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_265938005,"265938005","Physio/occup/speech therapist (occupation)","Physio/occup/speech therapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_265939002,"265939002","Medical/dental technicians (occupation)","Medical/dental technicians (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_283875005,"283875005","Parkinson's disease nurse (occupation)","Parkinson's disease nurse (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_302211009,"302211009","Specialist registrar (occupation)","Specialist registrar (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_303124005,"303124005","Member of mental health review tribunal (occupation)","Member of mental health review tribunal (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_303129000,"303129000","Hospital manager (occupation)","Hospital manager (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_303133007,"303133007","Responsible medical officer (occupation)","Responsible medical officer (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_303134001,"303134001","Independent doctor (occupation)","Independent doctor (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_304291006,"304291006","Bereavement counselor (occupation)","Bereavement counselor (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_304292004,"304292004","Surgeon (occupation)","Surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_307988006,"307988006","Medical technician (occupation)","Medical technician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_308002005,"308002005","Remedial therapist (occupation)","Remedial therapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309294001,"309294001","Accident and Emergency doctor (occupation)","Accident and Emergency doctor (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309295000,"309295000","Clinical oncologist (occupation)","Clinical oncologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309296004,"309296004","Family planning doctor (occupation)","Family planning doctor (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309322005,"309322005","Associate general practitioner (occupation)","Associate general practitioner (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309323000,"309323000","Partner of general practitioner (occupation)","Partner of general practitioner (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309324006,"309324006","General practitioner assistant (occupation)","General practitioner assistant (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309326008,"309326008","Deputizing general practitioner (occupation)","Deputizing general practitioner (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309327004,"309327004","General practitioner registrar (occupation)","General practitioner registrar (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309328009,"309328009","Ambulatory pediatrician (occupation)","Ambulatory pediatrician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309329001,"309329001","Community pediatrician (occupation)","Community pediatrician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309330006,"309330006","Pediatric cardiologist (occupation)","Pediatric cardiologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309331005,"309331005","Pediatric endocrinologist (occupation)","Pediatric endocrinologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309332003,"309332003","Pediatric gastroenterologist (occupation)","Pediatric gastroenterologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309333008,"309333008","Pediatric nephrologist (occupation)","Pediatric nephrologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309334002,"309334002","Pediatric neurologist (occupation)","Pediatric neurologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309335001,"309335001","Pediatric rheumatologist (occupation)","Pediatric rheumatologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309336000,"309336000","Pediatric oncologist (occupation)","Pediatric oncologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309337009,"309337009","Pain management specialist (occupation)","Pain management specialist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309338004,"309338004","Intensive care specialist (occupation)","Intensive care specialist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309339007,"309339007","Adult intensive care specialist (occupation)","Adult intensive care specialist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309340009,"309340009","Pediatric intensive care specialist (occupation)","Pediatric intensive care specialist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309341008,"309341008","Blood transfusion doctor (occupation)","Blood transfusion doctor (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309342001,"309342001","Histopathologist (occupation)","Histopathologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309343006,"309343006","Physician (occupation)","Physician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309345004,"309345004","Chest physician (occupation)","Chest physician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309346003,"309346003","Thoracic physician (occupation)","Thoracic physician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309347007,"309347007","Clinical hematologist (occupation)","Clinical hematologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309348002,"309348002","Clinical neurophysiologist (occupation)","Clinical neurophysiologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309349005,"309349005","Clinical physiologist (occupation)","Clinical physiologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309350005,"309350005","Diabetologist (occupation)","Diabetologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309351009,"309351009","Andrologist (occupation)","Andrologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309352002,"309352002","Neuroendocrinologist (occupation)","Neuroendocrinologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
