id,"code","name","definition","source_id/id","system","contains_id/id","level","level_name"
hc_patient.species_44773002,"44773002","mountain redbelly dace","Phoxinus oreas (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_80871002,"80871002","bluntnose minnow","Pimephales notatus (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_3619001,"3619001","fathead minnow","Pimephales promelas (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_36518002,"36518002","slim minnow","Pimephales tenellus (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_5698006,"5698006","bullhead minnow","Pimephales vigilax (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_44163005,"44163005","woundfin","Plagopterus argentissimus (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_49638007,"49638007","Clear Lake spittail","Pogonichthys ciscoides (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_47817008,"47817008","spittail","Pogonichthys macrolepidotus (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_3356002,"3356002","Sacramento squawfish","Ptychocheilus grandis (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_79067000,"79067000","Colorado squawfish","Ptychocheilus lucius (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_112563007,"112563007","Northern squawfish","Ptychocheilus oregonensis (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_898009,"898009","Umpqua squawfish","Ptychocheilus umpquae (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_27060007,"27060007","relict dace","Relictus solitarius (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_46182003,"46182003","blacknose dace","Rhinichthys atratulus (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_77298003,"77298003","longnose dace","Rhinichthys cataractae (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_3213009,"3213009","Umpqua dace","Rhinichthys evermanni (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_7628004,"7628004","leopard dace","Rhinichthys falcatus (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_71054000,"71054000","speckled dace","Rhinichthys osculus (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_37381008,"37381008","bitterling","Rhodeus sericeus (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_52839005,"52839005","redside shiner","Richardsonius balteatus (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_50391005,"50391005","Lahontan redside","Richardsonius egregius (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_83822008,"83822008","rudd","Scardinius erythrophthalmus (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_81072002,"81072002","creek chub","Semotilus atromaculatus (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_23581001,"23581001","fallfish","Semotilus corporalis (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_34479001,"34479001","sandhills chub","Semotilus lumbee (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_50297006,"50297006","pearl dace","Semotilus margarita (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_38332008,"38332008","loach minnow","Tiaroga cobitis (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_61257003,"61257003","tench","Tinca tinca (organism)","base.snomed","http://snomed.info",hc_patient.species_107374001,22,"Species"
hc_patient.species_90255007,"90255007","toothed cod","Arctogadus borisovi (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_67996005,"67996005","polar cod","Arctogadus glacialis (organism) aka East Siberian cod","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_67996005,"67996005","Arctic cod","Boreogadus saida (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_51135004,"51135004","cusk","Brosme brosme (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_50350008,"50350008","saffron cod","Eleginus gracilis (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_71401006,"71401006","fourbeard rockling","Enchelyopus cimbrius (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_64003000,"64003000","Pacific cod","Gadus macrocephalus (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_1665006,"1665006","Atlantic cod","Gadus morhua (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_55264007,"55264007","Greenland cod","Gadus ogac (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_4246007,"4246007","burbot","Lota lota (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_32869007,"32869007","haddock","Melanogrammus aeglefinus (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_70333005,"70333005","silver hake","Merluccius bilinearis (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_6278002,"6278002","Pacific hake","Merluccius productus (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_50566006,"50566006","Pacific tomcod","Microgadus proximus (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_23339006,"23339006","Atlantic tomcod","Microgadus tomcod (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_41914008,"41914008","longfin hake","Phycis chesteri (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_54585000,"54585000","pollock","Pollachius virens (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_33554006,"33554006","luminous hake","Steindachneria argentea (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_28891003,"28891003","walleye pollock","Theragra chalcogramma (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_64588001,"64588001","red hake","Urophycis chuss (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_89047004,"89047004","Gulf hake","Urophycis cirrata (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_13940002,"13940002","Carolina hake","Urophycis earlli (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_74747000,"74747000","Southern hake","Urophycis floridana (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_48834002,"48834002","spotted hake","Urophycis regia (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_83984008,"83984008","white hake","Urophycis tenuis (organism)","base.snomed","http://snomed.info",hc_patient.species_107398008,22,"Species"
hc_patient.species_12521009,"12521009","reef bass","Pseudogramma gregoryi (organism)","base.snomed","http://snomed.info",hc_patient.species_107434008,22,"Species"
hc_patient.species_47647008,"47647008","feckled soapfish","Rypticus bistrispinus (organism)","base.snomed","http://snomed.info",hc_patient.species_107434008,22,"Species"
hc_patient.species_58740006,"58740006","whitespotted soapfish","Rypticus maculatus (organism)","base.snomed","http://snomed.info",hc_patient.species_107434008,22,"Species"
hc_patient.species_86031000,"86031000","greater soapfish","Rypticus saponaceus (organism)","base.snomed","http://snomed.info",hc_patient.species_107434008,22,"Species"
hc_patient.species_41868004,"41868004","spotted soapfish","Rypticus subbifrenatus (organism)","base.snomed","http://snomed.info",hc_patient.species_107434008,22,"Species"
hc_patient.species_47290002,"47290002","chicken","Gallus gallus (organism)","base.snomed","http://hl7.org/fhir/ValueSet/animal-species",hc_patient.species_125105000,22,"Species"
hc_patient.species_303252007,"303252007","slender blind snake","Slender blind snake (organism)","base.snomed","http://snomed.info",hc_patient.species_303251000,22,"Species"
hc_patient.species_10231006,"10231006","bushy-tailed giant rat","Bushy-tailed giant rat (organism)","base.snomed","http://snomed.info",hc_patient.species_371563006,22,"Species"
hc_patient.species_103581006,"103581006","bank vole","Clethrionomys glariolus (organism)","base.snomed","http://snomed.info",hc_patient.species_371563006,22,"Species"
hc_patient.species_44360003,"44360003","climbing mouse","Climbing mouse (organism)","base.snomed","http://snomed.info",hc_patient.species_371563006,22,"Species"
hc_patient.species_22487008,"22487008","Cuming's giant rat","Cuming's giant rat (organism)","base.snomed","http://snomed.info",hc_patient.species_371563006,22,"Species"
hc_patient.species_32594003,"32594003","Native American mouse","Native American mouse (organism)","base.snomed","http://snomed.info",hc_patient.species_371563006,22,"Species"
hc_patient.species_19582000,"19582000","Old World mouse","Old World mouse (organism)","base.snomed","http://snomed.info",hc_patient.species_371563006,22,"Species"
hc_patient.species_68026004,"68026004","Palestine spiny mouse","Palestine spiny mouse (organism)","base.snomed","http://snomed.info",hc_patient.species_371563006,22,"Species"
hc_patient.species_371565004,"371565004","rat","Rattus norvegicus (organism) aka Norwegian rat","base.snomed","http://snomed.info",hc_patient.species_371564000,22,"Species"
hc_patient.species_14874006,"14874006","larval amphibian","Larval amphibian (organism)","base.snomed","http://snomed.info",hc_patient.species_387970001,22,"Species"
hc_patient.species_20106003,"20106003","carnivorous animal","Carnivorous animal (organism)","base.snomed","http://snomed.info",hc_patient.species_388071002,22,"Species"
hc_patient.species_125093001,"125093001","bison bison x bos taurus indicus x bos taurus taurus","Bison bison X Bos taurus indicus X Bos taurus taurus (organism)","base.snomed","http://snomed.info",hc_patient.species_388168008,22,"Species"
hc_patient.species_125092006,"125092006","gaur","Bos frontalis (organism) aka gayal, seladang","base.snomed","http://snomed.info",hc_patient.species_388168008,22,"Species"
hc_patient.species_53919002,"53919002","yak","Bos grunniens (organism)","base.snomed","http://snomed.info",hc_patient.species_388168008,22,"Species"
hc_patient.species_25278005,"25278005","banteng","Bos javanicus (organism)","base.snomed","http://snomed.info",hc_patient.species_388168008,22,"Species"
hc_patient.species_125095008,"125095008","interspecies hybrid of cattle","Bos javanicus X Bos taurus indicus (organism)","base.snomed","http://snomed.info",hc_patient.species_388168008,22,"Species"
hc_patient.species_388183003,"388183003","kouprey","Bos sauveli (organism)","base.snomed","http://snomed.info",hc_patient.species_388168008,22,"Species"
hc_patient.species_34618005,"34618005","cow","Bos taurus (organism) aka auroch","base.snomed","http://hl7.org/fhir/ValueSet/animal-species",hc_patient.species_388168008,22,"Species"
hc_patient.species_125094007,"125094007","bos taurus indicus x bos taurus taurus","Bos taurus indicus X Bos taurus taurus (organism)","base.snomed","http://snomed.info",hc_patient.species_388168008,22,"Species"
hc_patient.species_28692007,"28692007","Asian water buffalo","Bubalus bubalis (organism) aka water buffalo, carabao","base.snomed","http://snomed.info",hc_patient.species_388189004,22,"Species"
hc_patient.species_388194004,"388194004","anoa","Bubalus depressicornis (organism)","base.snomed","http://snomed.info",hc_patient.species_388189004,22,"Species"
hc_patient.species_424141005,"424141005","tamaraw","Bubalus mindorensis (organism) aka tamarao","base.snomed","http://snomed.info",hc_patient.species_388189004,22,"Species"
hc_patient.species_15317006,"15317006","African buffalo","Syncerus caffer (organism) aka Cape buffalo","base.snomed","http://snomed.info",hc_patient.species_388196002,22,"Species"
hc_patient.species_1153006,"1153006","nyala","Tragelaphus angasii (organism)","base.snomed","http://snomed.info",hc_patient.species_388199009,22,"Species"
hc_patient.species_11457004,"11457004","mountain nyala","Tragelaphus buxtoni (organism)","base.snomed","http://snomed.info",hc_patient.species_388199009,22,"Species"
hc_patient.species_2715008,"2715008","bongo","Tragelaphus eurycerus (organism)","base.snomed","http://snomed.info",hc_patient.species_388199009,22,"Species"
hc_patient.species_39221002,"39221002","lesser kudu","Tragelaphus imberbis (organism)","base.snomed","http://snomed.info",hc_patient.species_388199009,22,"Species"
hc_patient.species_61412005,"61412005","bushbuck","Tragelaphus scriptus (organism)","base.snomed","http://snomed.info",hc_patient.species_388199009,22,"Species"
hc_patient.species_10499007,"10499007","sitatunga","Tragelaphus spekii (organism)","base.snomed","http://snomed.info",hc_patient.species_388199009,22,"Species"
hc_patient.species_5265009,"5265009","greater kudu","Tragelaphus strepsiceros (organism)","base.snomed","http://snomed.info",hc_patient.species_388199009,22,"Species"
hc_patient.species_388240001,"388240001","giant eland","Taurotragus derbianus (organism)","base.snomed","http://snomed.info",hc_patient.species_388204003,22,"Species"
hc_patient.species_388206001,"388206001","common eland","Taurotragus oryx (organism)","base.snomed","http://snomed.info",hc_patient.species_388204003,22,"Species"
hc_patient.species_125097000,"125097000","goat","Capra hircus (organism) Includes domestic goat","base.snomed","http://hl7.org/fhir/ValueSet/animal-species",hc_patient.species_388249000,22,"Species"
hc_patient.species_424499001,"424499001","mountain sheep","Ovis ammon (organism) aka argali, Siberian argali","base.snomed","http://snomed.info",hc_patient.species_388254009,22,"Species"
hc_patient.species_125099002,"125099002","sheep","Ovis aries (organism) Includes mouflon, ovis musimon","base.snomed","http://hl7.org/fhir/ValueSet/animal-species",hc_patient.species_388254009,22,"Species"
hc_patient.species_6714009,"6714009","bighorn sheep","Ovis canadensis (organism)","base.snomed","http://snomed.info",hc_patient.species_388254009,22,"Species"
hc_patient.species_48833008,"48833008","Dall's sheep","Ovis dalli (organism)","base.snomed","http://snomed.info",hc_patient.species_388254009,22,"Species"
hc_patient.species_84500002,"84500002","Urial sheep","Ovis vignei (organism)","base.snomed","http://snomed.info",hc_patient.species_388254009,22,"Species"
hc_patient.species_73227002,"73227002","wild ass","Wild ass (organism)","base.snomed","http://snomed.info",hc_patient.species_388441000,22,"Species"
hc_patient.species_62342009,"62342009","wild horse","Wild horse (organism)","base.snomed","http://snomed.info",hc_patient.species_388441000,22,"Species"
hc_patient.species_132950000,"132950000","mule","Equus asinus (male) X Equus caballus (female) intragenus hybrid (organism)","base.snomed","http://hl7.org/fhir/ValueSet/animal-species",hc_patient.species_388445009,22,"Species"
hc_patient.species_85626006,"85626006","donkey","Equus asinus (organism) Includes ass, burro","base.snomed","http://hl7.org/fhir/ValueSet/animal-species",hc_patient.species_388445009,22,"Species"
hc_patient.species_45276001,"45276001","plains zebra","Equus burchelli (organism)","base.snomed","http://snomed.info",hc_patient.species_388445009,22,"Species"
hc_patient.species_35354009,"35354009","horse","Equus caballus (organism)","base.snomed","http://snomed.info",hc_patient.species_388445009,22,"Species"
hc_patient.species_125086000,"125086000","interspecies equine hybrid","Equus caballus gmelini X Equus caballus caballus (organism)","base.snomed","http://snomed.info",hc_patient.species_388445009,22,"Species"
hc_patient.species_31128003,"31128003","Grevy's zebra","Equus grevyi (organism)","base.snomed","http://snomed.info",hc_patient.species_388445009,22,"Species"
hc_patient.species_16335009,"16335009","Asian wild ass","Equus hemionus (organism)","base.snomed","http://snomed.info",hc_patient.species_388445009,22,"Species"
hc_patient.species_23824002,"23824002","kiang","Equus kiang (organism)","base.snomed","http://snomed.info",hc_patient.species_388445009,22,"Species"
hc_patient.species_446616005,"446616005","onager","Equus onager (organism)","base.snomed","http://snomed.info",hc_patient.species_388445009,22,"Species"
hc_patient.species_68634006,"68634006","mountain zebra","Equus zebra (organism)","base.snomed","http://snomed.info",hc_patient.species_388445009,22,"Species"
hc_patient.species_9354008,"9354008","zebra","Zebra (organism)","base.snomed","http://snomed.info",hc_patient.species_388445009,22,"Species"
hc_patient.species_416255009,"416255009","side-striped jackal","Canis adustus (organism)","base.snomed","http://snomed.info",hc_patient.species_388490000,22,"Species"
hc_patient.species_2173003,"2173003","golden jackal","Canis aureus (organism)","base.snomed","http://snomed.info",hc_patient.species_388490000,22,"Species"
hc_patient.species_8909006,"8909006","prairie wolf","Canis latrans (organism)","base.snomed","http://snomed.info",hc_patient.species_388490000,22,"Species"
hc_patient.species_36855005,"36855005","gray wolf","Canis lupus (organism)","base.snomed","http://snomed.info",hc_patient.species_388490000,22,"Species"
hc_patient.species_38155004,"38155004","black-backed jackal","Canis mesomelas (organism)","base.snomed","http://snomed.info",hc_patient.species_388490000,22,"Species"
hc_patient.species_34561002,"34561002","wild dog","Wild dog (organism)","base.snomed","http://snomed.info",hc_patient.species_388490000,22,"Species"
hc_patient.species_51149008,"51149008","short-tailed weasel","Mustela erminea (organism) aka ermine","base.snomed","http://snomed.info",hc_patient.species_388537002,22,"Species"
hc_patient.species_388539004,"388539004","long-tailed weasel","Mustela frenata (organism)","base.snomed","http://snomed.info",hc_patient.species_388537002,22,"Species"
hc_patient.species_66423008,"66423008","European mink","Mustela lutreola (organism)","base.snomed","http://snomed.info",hc_patient.species_388537002,22,"Species"
hc_patient.species_449102002,"449102002","black-footed ferret","Mustela nigripes (organism)","base.snomed","http://snomed.info",hc_patient.species_388537002,22,"Species"
hc_patient.species_18998007,"18998007","European polecat","Mustela putorius (organism)","base.snomed","http://snomed.info",hc_patient.species_388537002,22,"Species"
hc_patient.species_448169003,"448169003","cat","Felis catus (organism) Includes domestic cat","base.snomed","http://snomed.info",hc_patient.species_388626009,22,"Species"
hc_patient.species_424430004,"424430004","jungle cat","Felis chaus (organism)","base.snomed","http://snomed.info",hc_patient.species_388626009,22,"Species"
hc_patient.species_19055004,"19055004","Pallas' cat","Felis manul (organism)","base.snomed","http://snomed.info",hc_patient.species_388626009,22,"Species"
hc_patient.species_61698003,"61698003","sand cat","Felis margarita (organism)","base.snomed","http://snomed.info",hc_patient.species_388626009,22,"Species"
hc_patient.species_72373009,"72373009","black-footed cat","Felis nigripes (organism)","base.snomed","http://snomed.info",hc_patient.species_388626009,22,"Species"
hc_patient.species_33384004,"33384004","wild cat","Felis silvestris (organism)","base.snomed","http://snomed.info",hc_patient.species_388626009,22,"Species"
hc_patient.species_125076001,"125076001","guinea pig","Cavia porcellus (organism)","base.snomed","http://snomed.info",hc_patient.species_392192009,22,"Species"
hc_patient.species_396524007,"396524007","canary bird","Serinus canaria (organism) aka common canary","base.snomed","http://snomed.info",hc_patient.species_396523001,22,"Species"
hc_patient.species_20657003,"20657003","common turkey","Meleagris gallopavo (organism) aka wild turkey","base.snomed","http://snomed.info",hc_patient.species_396529002,22,"Species"
hc_patient.species_429416006,"429416006","ocellated turkey","Meleagris ocellata (organism)","base.snomed","http://snomed.info",hc_patient.species_396529002,22,"Species"
hc_patient.species_125102002,"125102002","mallard duck","Anas platyrhynchos (organism)","base.snomed","http://snomed.info",hc_patient.species_396620009,22,"Species"
hc_patient.species_83248008,"83248008","American crow","Corvus brachyrhynchos (organism)","base.snomed","http://snomed.info",hc_patient.species_396717008,22,"Species"
hc_patient.species_424762002,"424762002","Northwestern crow","Corvus caurinus (organism)","base.snomed","http://snomed.info",hc_patient.species_396717008,22,"Species"
hc_patient.species_396718003,"396718003","common raven","Corvus corax (organism) aka European raven","base.snomed","http://snomed.info",hc_patient.species_396717008,22,"Species"
hc_patient.species_445226004,"445226004","Eurasian jackdaw","Corvus monedula (organism) aka jackdaw, western jackdaw","base.snomed","http://snomed.info",hc_patient.species_396717008,22,"Species"
hc_patient.species_396737007,"396737007","fish crow","Corvus ossifragus (organism)","base.snomed","http://snomed.info",hc_patient.species_396717008,22,"Species"
hc_patient.species_396741006,"396741006","Florida scrub-jay","Aphelocoma coerulescens (organism)","base.snomed","http://snomed.info",hc_patient.species_396740007,22,"Species"
hc_patient.species_396765009,"396765009","Harris's hawk","Parabuteo unicinctus (organism)","base.snomed","http://snomed.info",hc_patient.species_396764008,22,"Species"
hc_patient.species_396823009,"396823009","Mississippi kite","Ictinia mississippiensis (organism)","base.snomed","http://snomed.info",hc_patient.species_396822004,22,"Species"
hc_patient.species_396827005,"396827005","harrier","Circus cyaneus (organism) aka marsh hawk, northern harrier","base.snomed","http://snomed.info",hc_patient.species_396826001,22,"Species"
hc_patient.species_409939000,"409939000","black siskin","Carduelis atrata (organism)","base.snomed","http://snomed.info",hc_patient.species_396828000,22,"Species"
hc_patient.species_423948006,"423948006","European goldfinch","Carduelis carduelis (organism)","base.snomed","http://snomed.info",hc_patient.species_396828000,22,"Species"
hc_patient.species_396829008,"396829008","red siskin","Carduelis cucullata (organism)","base.snomed","http://snomed.info",hc_patient.species_396828000,22,"Species"
hc_patient.species_424309007,"424309007","pine siskin","Carduelis pinus (organism)","base.snomed","http://snomed.info",hc_patient.species_396828000,22,"Species"
hc_patient.species_423630000,"423630000","lesser goldfinch","Carduelis psaltria (organism)","base.snomed","http://snomed.info",hc_patient.species_396828000,22,"Species"
hc_patient.species_409932009,"409932009","American goldfinch","Carduelis tristis (organism)","base.snomed","http://snomed.info",hc_patient.species_396828000,22,"Species"
hc_patient.species_32690001,"32690001","red-tailed hawk","Buteo jamaicensis (organism)","base.snomed","http://snomed.info",hc_patient.species_396840000,22,"Species"
hc_patient.species_396841001,"396841001","red-shouldered hawk","Buteo lineatus (organism)","base.snomed","http://snomed.info",hc_patient.species_396840000,22,"Species"
hc_patient.species_423499008,"423499008","Hawaiian hawk","Buteo solitarius (organism)","base.snomed","http://snomed.info",hc_patient.species_396840000,22,"Species"
hc_patient.species_424019007,"424019007","Swainson's hawk","Buteo swainsoni (organism)","base.snomed","http://snomed.info",hc_patient.species_396840000,22,"Species"
hc_patient.species_425278006,"425278006","Cooper's hawk","Accipiter cooperii (organism)","base.snomed","http://snomed.info",hc_patient.species_396847002,22,"Species"
hc_patient.species_229004,"229004","Northern goshawk","Accipiter gentilis (organism)","base.snomed","http://snomed.info",hc_patient.species_396847002,22,"Species"
hc_patient.species_423312004,"423312004","European sparrowhawk","Accipiter nisus (organism) aka Eurasian sparrowhawk","base.snomed","http://snomed.info",hc_patient.species_396847002,22,"Species"
hc_patient.species_396848007,"396848007","sharp-skinned hawk","Accipiter striatus (organism)","base.snomed","http://snomed.info",hc_patient.species_396847002,22,"Species"
hc_patient.species_396851000,"396851000","Snail kite","Rostrhamus sociabilis (organism)","base.snomed","http://snomed.info",hc_patient.species_396850004,22,"Species"
hc_patient.species_406664004,"406664004","pileated jay","Cyanocorax chrysops (organism) aka plush-crested jay","base.snomed","http://snomed.info",hc_patient.species_406661007,22,"Species"
hc_patient.species_406669009,"406669009","grass snake","Natrix natrix (organism) aka ringed snake","base.snomed","http://snomed.info",hc_patient.species_406668001,22,"Species"
hc_patient.species_63554002,"63554002","spiny-tailed monitor","Varanus acanthurus (organism)","base.snomed","http://snomed.info",hc_patient.species_406670005,22,"Species"
hc_patient.species_112544006,"112544006","Bengal monitor","Varanus bengalensis (organism)","base.snomed","http://snomed.info",hc_patient.species_406670005,22,"Species"
hc_patient.species_30134002,"30134002","savannah monitor","Varanus exanthematicus (organism)","base.snomed","http://snomed.info",hc_patient.species_406670005,22,"Species"
hc_patient.species_406671009,"406671009","Gould's goanna","Varanus gouldii (organism)","base.snomed","http://snomed.info",hc_patient.species_406670005,22,"Species"
hc_patient.species_25206008,"25206008","komodo dragon","Varanus komodoensis (organism)","base.snomed","http://snomed.info",hc_patient.species_406670005,22,"Species"
hc_patient.species_70598004,"70598004","Nile monitor","Varanus niloticus (organism)","base.snomed","http://snomed.info",hc_patient.species_406670005,22,"Species"
hc_patient.species_1109001,"1109001","water monitor","Varanus salvator (organism)","base.snomed","http://snomed.info",hc_patient.species_406670005,22,"Species"
hc_patient.species_28683009,"28683009","Timor monitor","Varanus timorensis (organism)","base.snomed","http://snomed.info",hc_patient.species_406670005,22,"Species"
hc_patient.species_62375001,"62375001","cardinal","Cardinalis cardinalis (organism) aka northern cardinal, red bird","base.snomed","http://snomed.info",hc_patient.species_406677008,22,"Species"
hc_patient.species_443324001,"443324001","desert cardinal","Cardinalis sinuatus (organism) aka pyrrhuloxia","base.snomed","http://snomed.info",hc_patient.species_406677008,22,"Species"
hc_patient.species_406698008,"406698008","San Pecos rat snake","Bogertophis subocularis (organism) aka Trans-Pecos rat snake","base.snomed","http://snomed.info",hc_patient.species_406697003,22,"Species"
hc_patient.species_409930001,"409930001","Albert's towhee","Pipilo aberti (organism)","base.snomed","http://snomed.info",hc_patient.species_409931002,22,"Species"
hc_patient.species_409949002,"409949002","California towhee","Pipilo crissalis (organism)","base.snomed","http://snomed.info",hc_patient.species_409931002,22,"Species"
hc_patient.species_448914000,"448914000","rufous-sided towhee","Pipilo erythrophthalmus (organism)","base.snomed","http://snomed.info",hc_patient.species_409931002,22,"Species"
hc_patient.species_448716006,"448716006","spotted towhee","Pipilo maculatus (organism)","base.snomed","http://snomed.info",hc_patient.species_409931002,22,"Species"
hc_patient.species_409965001,"409965001","marine iguana","Amblyrhynchus cristatus (organism)","base.snomed","http://snomed.info",hc_patient.species_409964002,22,"Species"
hc_patient.species_409991000,"409991000","bush viper","Atheris squamiger (organism) aka green bush viper, leaf viper","base.snomed","http://snomed.info",hc_patient.species_409992007,22,"Species"
hc_patient.species_6540000,"6540000","carpet viper","Echis carinatus (organism) aka saw-scaled viper","base.snomed","http://snomed.info",hc_patient.species_420394000,22,"Species"
hc_patient.species_6540000,"6540000","echis coloratus","Echis coloratus (organism)","base.snomed","http://snomed.info",hc_patient.species_420394000,22,"Species"
hc_patient.species_26994002,"26994002","bushmaster","Lachesis muta (organism)","base.snomed","http://snomed.info",hc_patient.species_420629006,22,"Species"
hc_patient.species_21156004,"21156004","Persian horned viper","Pseudocerastes persicus (organism)","base.snomed","http://snomed.info",hc_patient.species_420863006,22,"Species"
hc_patient.species_49850004,"49850004","Eastern diamondback","Crotalus adamanteus (organism)","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
hc_patient.species_73601008,"73601008","Western diamondback","Crotalus atrox (organism)","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
hc_patient.species_68106000,"68106000","Mexican west coast rattlesnake","Crotalus basilicus (organism)","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
hc_patient.species_77845005,"77845005","horned rattlesnake","Crotalus cerastes (organism) aka sidewinder","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
hc_patient.species_58062000,"58062000","prairie rattlesnake","Crotalus confluentus (organism)","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
hc_patient.species_20531006,"20531006","cascabel","Crotalus durissus (organism)","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
hc_patient.species_44463000,"44463000","banded rattlesnake","Crotalus horridus (organism) aka timber rattlesnake","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
hc_patient.species_14307007,"14307007","green rattlesnake","Crotalus lepidus (organism) aka rock rattlesnake","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
hc_patient.species_82265005,"82265005","bleached rattlesnake","Crotalus mitchelli (organism) aka speckled rattlesnake, white rattlesnake","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
hc_patient.species_10551009,"10551009","black-tailed rattlesnake","Crotalus molossus (organism)","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
hc_patient.species_87899008,"87899008","red diamond rattlesnake","Crotalus ruber (organism)","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
hc_patient.species_22027003,"22027003","Mojave diamond rattlesnake","Crotalus scutulatus (organism) Mojave rattlesnake","base.snomed","http://snomed.info",hc_patient.species_420914006,22,"Species"
